V1	V2
MA_389	66507
MA_3509	66500
MA_13459	66490
MA_10428390	66435
MA_10434223	66424
MA_10436799	66400
MA_17532	66346
MA_123631	66286
MA_103911	66278
MA_79708	66267
MA_17693	66251
MA_62	66242
MA_95209	66149
MA_10436087	66018
MA_10436087	66018
MA_10432272	66013
MA_14836	66011
MA_3748	65996
MA_15224	65986
MA_19645	65983
MA_10435964	65944
MA_7732	65916
MA_7732	65916
MA_7732	65916
MA_7732	65916
MA_10434258	65880
MA_103698	65796
MA_16653	65795
MA_18320	65779
MA_10427227	65775
MA_5401	65762
MA_8544	65756
MA_114367	65699
MA_20404	65697
MA_10428045	65683
MA_10426909	65683
MA_10426909	65683
MA_19650	65679
MA_11306	65669
MA_11306	65669
MA_19813	65639
MA_1577	65583
MA_1577	65583
MA_38872	65570
MA_19243	65531
MA_19243	65531
MA_19243	65531
MA_104220	65530
MA_1734	65512
MA_17801	65499
MA_17801	65499
MA_17801	65499
MA_17801	65499
MA_10432680	65496
MA_10433546	65492
MA_15186	65490
MA_19506	65469
MA_30391	65445
MA_7933	65424
MA_19049	65384
MA_12141	65369
MA_19604	65362
MA_17830	65315
MA_18420	65278
MA_784	65266
MA_10427153	65263
MA_13968	65224
MA_10431562	65214
MA_24961	65195
MA_5067	65189
MA_10426334	65177
MA_10433085	65174
MA_10433085	65174
MA_10426806	65164
MA_10426806	65164
MA_3280	65152
MA_11953	65146
MA_10432909	65127
MA_10429234	65104
MA_10429234	65104
MA_103379	65027
MA_7224	65000
MA_42108	64981
MA_5390	64975
MA_37557	64950
MA_19634	64948
MA_19634	64948
MA_28507	64944
MA_103645	64904
MA_103645	64904
MA_10427771	64901
MA_9304	64874
MA_10428551	64857
MA_7327	64836
MA_17373	64801
MA_10430807	64756
MA_12318	64754
MA_18889	64735
MA_14136	64726
MA_18326	64716
MA_8874	64684
MA_6763	64652
MA_6584	64635
MA_17728	64582
MA_10428620	64566
MA_41990	64550
MA_469	64514
MA_10141	64496
MA_20048	64446
MA_14798	64442
MA_10435595	64430
MA_11372	64425
MA_9478	64418
MA_5791	64415
MA_153	64375
MA_153	64375
MA_10436016	64359
MA_15013	64339
MA_18915	64316
MA_6194	64315
MA_6194	64315
MA_19598	64308
MA_19099	64260
MA_19099	64260
MA_55967	64250
MA_10429637	64246
MA_98343	64118
MA_10430985	64101
MA_10431583	64098
MA_289	64094
MA_10426365	64087
MA_10426365	64087
MA_10426365	64087
MA_4005	64082
MA_1894	64059
MA_18477	64055
MA_5294	64032
MA_9105	64017
MA_10430718	63994
MA_17910	63968
MA_10436455	63957
MA_10436455	63957
MA_18120	63927
MA_10772	63905
MA_10433715	63901
MA_98490	63887
MA_252	63861
MA_3794	63859
MA_13412	63852
MA_19423	63850
MA_18425	63834
MA_13240	63833
MA_13240	63833
MA_13240	63833
MA_661	63810
MA_103018	63793
MA_5079	63781
MA_9848	63763
MA_10436975	63749
MA_10436975	63749
MA_10436975	63749
MA_10434003	63746
MA_86381	63746
MA_10434003	63746
MA_15046	63734
MA_9476	63707
MA_9476	63707
MA_9476	63707
MA_91092	63689
MA_42096	63661
MA_12356	63657
MA_4188	63640
MA_22128	63631
MA_6976	63619
MA_6976	63619
MA_6976	63619
MA_15563	63617
MA_10427625	63593
MA_10427625	63593
MA_10427625	63593
MA_18333	63592
MA_19980	63542
MA_10370	63527
MA_10370	63527
MA_7245	63527
MA_14477	63516
MA_10427391	63509
MA_10427391	63509
MA_18999	63496
MA_2442	63491
MA_6605	63490
MA_10436841	63457
MA_10436841	63457
MA_10432359	63457
MA_10432359	63457
MA_10428289	63354
MA_18161	63321
MA_17425	63320
MA_17710	63319
MA_18883	63317
MA_6175	63315
MA_6175	63315
MA_33367	63310
MA_7211	63303
MA_7211	63303
MA_7211	63303
MA_7211	63303
MA_14958	63302
MA_10354	63301
MA_10354	63301
MA_10429360	63274
MA_10434175	63264
MA_10426938	63250
MA_594	63214
MA_594	63214
MA_10436400	63197
MA_16612	63175
MA_12647	63169
MA_19990	63168
MA_19759	63165
MA_10436957	63141
MA_10436957	63141
MA_10436957	63141
MA_10432010	63137
MA_10432010	63137
MA_10432010	63137
MA_41118	63134
MA_10433288	63134
MA_10433288	63134
MA_8294	63117
MA_101434	63095
MA_10744	63073
MA_10430960	63062
MA_10432820	63060
MA_32999	63028
MA_536	63017
MA_536	63017
MA_13590	63016
MA_19572	62986
MA_13085	62964
MA_3651	62964
MA_10436827	62931
MA_10436827	62931
MA_10432868	62924
MA_10432868	62924
MA_17138	62912
MA_17138	62912
MA_12726	62908
MA_10433922	62907
MA_5253	62903
MA_10428335	62902
MA_4249	62845
MA_10435272	62792
MA_10435837	62771
MA_10435837	62771
MA_10435837	62771
MA_21924	62760
MA_19510	62714
MA_13635	62712
MA_10435921	62709
MA_19648	62698
MA_2979	62690
MA_2979	62690
MA_2979	62690
MA_19290	62664
MA_17957	62659
MA_8979	62658
MA_8979	62658
MA_18654	62646
MA_19360	62642
MA_103858	62604
MA_15821	62599
MA_15821	62599
MA_102736	62598
MA_3028	62583
MA_16407	62582
MA_10432838	62567
MA_5025	62560
MA_13799	62555
MA_14774	62517
MA_18916	62509
MA_7040	62506
MA_19778	62460
MA_19778	62460
MA_10437082	62451
MA_10437082	62451
MA_10437082	62451
MA_10434310	62426
MA_10426212	62410
MA_7778	62408
MA_412	62375
MA_11827	62366
MA_18151	62349
MA_88628	62317
MA_9733	62307
MA_14521	62287
MA_10435713	62250
MA_10435713	62250
MA_10435713	62250
MA_10435713	62250
MA_554	62245
MA_10434030	62243
MA_10434030	62243
MA_3381	62221
MA_1438	62220
MA_10426088	62212
MA_14826	62202
MA_18060	62184
MA_40583	62157
MA_11939	62154
MA_27625	62117
MA_27625	62117
MA_27625	62117
MA_10437092	62115
MA_12670	62110
MA_14170	62073
MA_14860	62067
MA_5151	62059
MA_7188	62049
MA_16514	62040
MA_11179	62034
MA_4521	62012
MA_2527	62007
MA_10399	61990
MA_10399	61990
MA_10399	61990
MA_175884	61990
MA_14999	61983
MA_41906	61981
MA_9977	61981
MA_10667	61952
MA_2900	61942
MA_41006	61918
MA_100568	61896
MA_10427050	61883
MA_10427050	61883
MA_3942	61828
MA_10054	61812
MA_9184	61811
MA_10435893	61809
MA_37457	61797
MA_10432323	61792
MA_19607	61768
MA_13633	61762
MA_15423	61758
MA_10427106	61757
MA_3158	61748
MA_3158	61748
MA_16979	61736
MA_16979	61736
MA_10430956	61718
MA_41907	61712
MA_10435879	61672
MA_10435879	61672
MA_10435879	61672
MA_11888	61666
MA_1663	61649
MA_102489	61626
MA_10433511	61594
MA_10433511	61594
MA_116104	61565
MA_13266	61554
MA_3230	61547
MA_17807	61539
MA_8977	61534
MA_13360	61511
MA_10425889	61508
MA_10425889	61508
MA_21537	61475
MA_19560	61447
MA_19560	61447
MA_16040	61398
MA_5868	61390
MA_8117	61377
MA_10431956	61349
MA_4460	61342
MA_128129	61329
MA_18269	61325
MA_10435495	61318
MA_10985	61282
MA_18855	61274
MA_19675	61269
MA_19675	61269
MA_2212	61260
MA_12500	61255
MA_16252	61254
MA_17548	61254
MA_17699	61241
MA_17699	61241
MA_12364	61228
MA_98943	61222
MA_10431272	61209
MA_17799	61202
MA_10429604	61197
MA_10429604	61197
MA_10429604	61197
MA_101538	61195
MA_4395	61167
MA_4726	61141
MA_4726	61141
MA_34515	61129
MA_16292	61117
MA_16292	61117
MA_19220	61112
MA_17852	61108
MA_19580	61100
MA_19580	61100
MA_19841	61086
MA_1038	61049
MA_1038	61049
MA_34216	61039
MA_34216	61039
MA_27109	61031
MA_2984	61030
MA_10429857	61019
MA_10429857	61019
MA_10435872	61018
MA_10435872	61018
MA_5528	60952
MA_18262	60942
MA_33944	60910
MA_17745	60904
MA_39508	60872
MA_14269	60855
MA_10431764	60849
MA_13453	60820
MA_10432948	60817
MA_30871	60816
MA_5644	60815
MA_19223	60802
MA_10427800	60802
MA_15860	60798
MA_5873	60795
MA_17714	60790
MA_27171	60771
MA_17088	60763
MA_17088	60763
MA_17088	60763
MA_5829	60753
MA_10429629	60740
MA_10430722	60715
MA_18302	60697
MA_35889	60693
MA_10156	60685
MA_46922	60672
MA_46922	60672
MA_10431729	60670
MA_10431729	60670
MA_10431729	60670
MA_10431803	60651
MA_10431803	60651
MA_1307	60630
MA_9525	60623
MA_3139	60622
MA_3139	60622
MA_9338	60616
MA_41847	60615
MA_41847	60615
MA_18319	60599
MA_8546	60579
MA_14333	60562
MA_14333	60562
MA_10437079	60560
MA_10437079	60560
MA_18695	60553
MA_10853	60541
MA_15904	60528
MA_22150	60521
MA_10430959	60511
MA_10430959	60511
MA_10354950	60493
MA_27456	60444
MA_13142	60435
MA_17107	60411
MA_2721	60408
MA_746	60407
MA_174190	60389
MA_6409	60387
MA_41893	60382
MA_17135	60320
MA_17135	60320
MA_7464	60313
MA_10425998	60313
MA_18042	60299
MA_36002	60268
MA_72682	60268
MA_17853	60242
MA_2154	60214
MA_1087	60203
MA_3656	60189
MA_2055	60187
MA_47454	60186
MA_47454	60186
MA_10436619	60179
MA_14404	60175
MA_10743	60173
MA_10743	60173
MA_16105	60166
MA_15231	60149
MA_7907	60107
MA_12791	60105
MA_12791	60105
MA_8994	60100
MA_10381936	60088
MA_2834	60088
MA_10431093	60060
MA_20016	60052
MA_42375	60015
MA_11357	60004
MA_19639	60000
MA_124043	59951
MA_124043	59951
MA_9504	59946
MA_9504	59946
MA_446	59895
MA_446	59895
MA_446	59895
MA_1400	59888
MA_10428226	59862
MA_15932	59796
MA_15932	59796
MA_4566	59779
MA_5221	59756
MA_4716	59753
MA_12870	59732
MA_12870	59732
MA_10435639	59719
MA_10435639	59719
MA_10435639	59719
MA_18790	59711
MA_92951	59708
MA_947	59686
MA_2847	59668
MA_2847	59668
MA_1421	59665
MA_94800	59650
MA_41250	59645
MA_19543	59639
MA_10436283	59636
MA_2272	59636
MA_2272	59636
MA_10434376	59633
MA_10434376	59633
MA_44504	59597
MA_2025	59572
MA_18635	59539
MA_10433206	59525
MA_7504	59522
MA_10425855	59520
MA_10425855	59520
MA_10434597	59500
MA_10434597	59500
MA_10433093	59483
MA_10432189	59461
MA_10428320	59443
MA_10430340	59416
MA_10430340	59416
MA_12062	59394
MA_10431043	59390
MA_100985	59388
MA_6960	59369
MA_6960	59369
MA_10437226	59355
MA_99207	59345
MA_99207	59345
MA_10435297	59318
MA_10430012	59297
MA_41185	59294
MA_22341	59282
MA_10436663	59256
MA_10434621	59240
MA_10434621	59240
MA_3624	59235
MA_19164	59228
MA_79470	59197
MA_9800	59180
MA_32163	59155
MA_8408	59153
MA_10427352	59136
MA_10427352	59136
MA_10427352	59136
MA_9929	59117
MA_9929	59117
MA_9929	59117
MA_8429	59111
MA_10429832	59109
MA_16545	59087
MA_11041	59086
MA_19029	59071
MA_33471	59054
MA_33471	59054
MA_19171	59052
MA_104153	59028
MA_38869	59018
MA_17691	59014
MA_17691	59014
MA_9756	59009
MA_15889	59000
MA_10433598	58972
MA_30911	58970
MA_30911	58970
MA_10427682	58966
MA_18640	58961
MA_10434402	58943
MA_2117	58929
MA_6847	58927
MA_10425842	58924
MA_19762	58923
MA_12466	58916
MA_13546	58902
MA_19203	58896
MA_16047	58887
MA_1625	58877
MA_31175	58870
MA_7019	58861
MA_9430	58858
MA_88535	58833
MA_18154	58827
MA_1563	58827
MA_12748	58826
MA_12748	58826
MA_10430591	58821
MA_10430591	58821
MA_10436981	58818
MA_100706	58801
MA_10433899	58797
MA_10433899	58797
MA_10433899	58797
MA_9624	58791
MA_9624	58791
MA_14449	58778
MA_18112	58769
MA_18112	58769
MA_10430653	58752
MA_10430653	58752
MA_10430653	58752
MA_67487	58734
MA_3338	58719
MA_14955	58716
MA_12059	58688
MA_12059	58688
MA_11214	58685
MA_11214	58685
MA_13917	58662
MA_13917	58662
MA_10428060	58638
MA_10919	58630
MA_8107	58619
MA_18720	58582
MA_104107	58568
MA_18979	58564
MA_18979	58564
MA_2133	58549
MA_24759	58507
MA_24759	58507
MA_10431584	58476
MA_10431584	58476
MA_10428348	58470
MA_12995	58450
MA_4807	58443
MA_12471	58425
MA_15391	58407
MA_10017	58404
MA_10437103	58381
MA_10437103	58381
MA_19613	58372
MA_7952	58360
MA_13825	58317
MA_862	58312
MA_13803	58306
MA_18890	58292
MA_10436080	58288
MA_10436080	58288
MA_10437250	58273
MA_10437250	58273
MA_10437250	58273
MA_100009	58268
MA_100009	58268
MA_8578	58267
MA_52098	58260
MA_101394	58259
MA_94367	58253
MA_10437276	58239
MA_10437276	58239
MA_17859	58203
MA_6681	58168
MA_16616	58163
MA_5725	58158
MA_18206	58129
MA_101392	58099
MA_10435208	58098
MA_92814	58073
MA_10429837	58060
MA_10434304	58024
MA_10435144	58023
MA_10433020	58012
MA_19898	57985
MA_10426093	57985
MA_94776	57971
MA_4477	57969
MA_4477	57969
MA_4477	57969
MA_4477	57969
MA_10430856	57956
MA_10430856	57956
MA_10430856	57956
MA_10430856	57956
MA_12869	57951
MA_12869	57951
MA_10429581	57946
MA_11113	57937
MA_19532	57934
MA_10429027	57920
MA_10429027	57920
MA_100928	57903
MA_8491	57884
MA_15727	57860
MA_10434725	57857
MA_10435816	57856
MA_10435816	57856
MA_3180	57826
MA_4671	57807
MA_4671	57807
MA_21652	57782
MA_21652	57782
MA_4063	57757
MA_19741	57702
MA_11514	57670
MA_19461	57664
MA_10436657	57641
MA_10436657	57641
MA_18336	57641
MA_18775	57640
MA_10435364	57632
MA_10435364	57632
MA_4990	57611
MA_20109	57588
MA_20109	57588
MA_18531	57575
MA_3262	57572
MA_18733	57569
MA_88369	57549
MA_88369	57549
MA_9611	57545
MA_102140	57541
MA_102140	57541
MA_30595	57472
MA_18585	57396
MA_17911	57382
MA_3290	57380
MA_16898	57375
MA_2712	57370
MA_10437022	57366
MA_10427641	57363
MA_94259	57357
MA_14490	57300
MA_14490	57300
MA_12783	57291
MA_10433531	57272
MA_10426273	57267
MA_10426273	57267
MA_10426273	57267
MA_102992	57265
MA_102992	57265
MA_16208	57243
MA_14830	57240
MA_25374	57240
MA_18664	57221
MA_10436751	57212
MA_10436751	57212
MA_19843	57202
MA_19843	57202
MA_10435855	57202
MA_64309	57196
MA_10434547	57183
MA_3552	57174
MA_42270	57169
MA_10436593	57157
MA_10433250	57130
MA_66772	57130
MA_10433250	57130
MA_10433250	57130
MA_19048	57086
MA_3394	57086
MA_16489	57076
MA_10366436	57075
MA_10366436	57075
MA_10428337	57067
MA_4048	57052
MA_7658	57033
MA_7658	57033
MA_33437	56993
MA_2049	56992
MA_2049	56992
MA_2049	56992
MA_2049	56992
MA_6668	56980
MA_29364	56959
MA_29364	56959
MA_29364	56959
MA_103319	56946
MA_19696	56932
MA_19696	56932
MA_19696	56932
MA_101610	56910
MA_30724	56907
MA_30724	56907
MA_18402	56902
MA_10429896	56901
MA_10429896	56901
MA_10430968	56895
MA_17594	56892
MA_19216	56892
MA_55130	56878
MA_11231	56868
MA_10432160	56863
MA_10427767	56856
MA_12462	56845
MA_5383	56837
MA_6772	56827
MA_88268	56812
MA_10427786	56810
MA_10427786	56810
MA_10427786	56810
MA_42241	56799
MA_17850	56788
MA_103718	56778
MA_12086	56770
MA_12086	56770
MA_15983	56769
MA_77222	56758
MA_49950	56757
MA_49950	56757
MA_49950	56757
MA_16477	56753
MA_10431074	56747
MA_17820	56736
MA_17820	56736
MA_27558	56735
MA_11969	56700
MA_11969	56700
MA_11969	56700
MA_15253	56681
MA_96898	56664
MA_87148	56649
MA_17943	56640
MA_91900	56634
MA_91900	56634
MA_91900	56634
MA_91900	56634
MA_91900	56634
MA_91900	56634
MA_92817	56631
MA_1943	56613
MA_98924	56597
MA_21217	56583
MA_42026	56561
MA_10425932	56540
MA_10428744	56533
MA_15457	56524
MA_19691	56521
MA_100508	56506
MA_9798	56503
MA_9798	56503
MA_9798	56503
MA_13487	56497
MA_13682	56490
MA_9536	56489
MA_10425777	56478
MA_41765	56478
MA_10426167	56471
MA_137265	56470
MA_9911	56439
MA_10432288	56426
MA_26900	56423
MA_26900	56423
MA_19092	56408
MA_23324	56405
MA_14942	56401
MA_12899	56370
MA_17259	56365
MA_15132	56360
MA_10432549	56340
MA_14707	56338
MA_10433926	56333
MA_101842	56332
MA_101842	56332
MA_10427919	56316
MA_10430040	56310
MA_18005	56308
MA_18005	56308
MA_10426630	56286
MA_19523	56281
MA_13504	56270
MA_10426661	56256
MA_85899	56244
MA_1654	56237
MA_1654	56237
MA_1431	56226
MA_7586	56208
MA_595	56205
MA_14060	56201
MA_10430186	56192
MA_65469	56189
MA_14025	56172
MA_89208	56165
MA_89208	56165
MA_17539	56161
MA_17539	56161
MA_10428177	56161
MA_11457	56150
MA_10429217	56133
MA_101364	56132
MA_10436902	56119
MA_10436902	56119
MA_10436902	56119
MA_10435473	56115
MA_10351	56110
MA_41156	56100
MA_18779	56096
MA_10430013	56079
MA_10436066	56053
MA_10436066	56053
MA_6196	56027
MA_6196	56027
MA_12897	56006
MA_11225	56004
MA_10433352	55986
MA_10426159	55972
MA_10430318	55969
MA_10430318	55969
MA_7616	55961
MA_12643	55945
MA_4736	55935
MA_7546	55927
MA_18127	55926
MA_7608	55857
MA_7608	55857
MA_10434132	55855
MA_12240	55853
MA_17940	55847
MA_6301	55844
MA_5126	55841
MA_10433563	55811
MA_10436617	55810
MA_9755	55791
MA_9755	55791
MA_10428897	55787
MA_10428897	55787
MA_10428422	55785
MA_35039	55782
MA_14676	55754
MA_10434558	55751
MA_19288	55740
MA_25488	55738
MA_724	55700
MA_724	55700
MA_724	55700
MA_18454	55684
MA_94760	55678
MA_94760	55678
MA_18528	55676
MA_9851	55675
MA_40585	55651
MA_132750	55624
MA_132750	55624
MA_132750	55624
MA_10435711	55618
MA_10426974	55606
MA_6672	55573
MA_26927	55572
MA_19206	55565
MA_6630	55548
MA_6630	55548
MA_10435074	55545
MA_10429869	55538
MA_19208	55526
MA_19208	55526
MA_19208	55526
MA_18547	55523
MA_10429667	55522
MA_38814	55522
MA_10429667	55522
MA_10707	55511
MA_10432494	55511
MA_10428291	55504
MA_10428291	55504
MA_104137	55499
MA_10436435	55498
MA_10436435	55498
MA_8855	55491
MA_104211	55482
MA_10437241	55468
MA_3922	55464
MA_18506	55455
MA_10428152	55436
MA_41592	55432
MA_14388	55432
MA_2448	55428
MA_12298	55413
MA_8972	55406
MA_17503	55405
MA_104110	55401
MA_10426082	55394
MA_21193	55373
MA_10426233	55364
MA_10426233	55364
MA_3903	55352
MA_24046	55346
MA_2269	55342
MA_10432434	55320
MA_10432434	55320
MA_22078	55314
MA_14534	55298
MA_14534	55298
MA_14534	55298
MA_5735	55292
MA_22825	55281
MA_28927	55276
MA_616	55272
MA_10431317	55266
MA_17333	55258
MA_5268	55242
MA_102472	55240
MA_5693	55219
MA_16030	55219
MA_5693	55219
MA_12301	55210
MA_103666	55208
MA_19677	55207
MA_3696	55196
MA_2779	55188
MA_126678	55174
MA_10428112	55163
MA_10428112	55163
MA_10428112	55163
MA_11224	55157
MA_9485	55152
MA_10429332	55145
MA_33313	55141
MA_10432861	55117
MA_10435527	55115
MA_10435527	55115
MA_10428054	55111
MA_10435166	55108
MA_10435166	55108
MA_10435131	55107
MA_83844	55099
MA_10426823	55092
MA_10426823	55092
MA_40639	55091
MA_26482	55075
MA_14058	55044
MA_13649	55034
MA_113413	55032
MA_113413	55032
MA_1754	55026
MA_1850	55024
MA_95068	55018
MA_884	54991
MA_10431543	54978
MA_10431543	54978
MA_10430999	54977
MA_10428446	54971
MA_17927	54970
MA_17927	54970
MA_7506	54961
MA_10427302	54935
MA_42352	54932
MA_41703	54921
MA_108416	54920
MA_102091	54916
MA_18788	54914
MA_9553	54910
MA_20925	54910
MA_17002	54898
MA_103022	54881
MA_3947	54831
MA_10436635	54828
MA_96703	54811
MA_96703	54811
MA_96703	54811
MA_10428666	54805
MA_10428666	54805
MA_10435471	54795
MA_14127	54776
MA_14127	54776
MA_10432790	54744
MA_10432790	54744
MA_18381	54709
MA_10437200	54687
MA_5960	54685
MA_6511	54680
MA_2816	54670
MA_19440	54660
MA_94291	54659
MA_17841	54654
MA_102329	54644
MA_4356	54606
MA_104214	54606
MA_10426940	54588
MA_10427159	54587
MA_10434079	54578
MA_10434079	54578
MA_11889	54573
MA_10431244	54572
MA_89558	54566
MA_89558	54566
MA_10429959	54562
MA_2873	54549
MA_168323	54535
MA_18507	54530
MA_10435957	54515
MA_10435957	54515
MA_5978	54502
MA_10433385	54495
MA_29512	54491
MA_103386	54483
MA_10429460	54480
MA_10429460	54480
MA_10429460	54480
MA_20124	54479
MA_10427749	54471
MA_10427749	54471
MA_10434530	54446
MA_5460	54442
MA_18348	54441
MA_14906	54427
MA_879	54419
MA_181799	54403
MA_16036	54402
MA_2303	54399
MA_2815	54395
MA_1664	54390
MA_7936	54367
MA_4965	54365
MA_17431	54360
MA_10435303	54355
MA_10435303	54355
MA_24673	54350
MA_24673	54350
MA_7691	54342
MA_109428	54339
MA_10428197	54325
MA_6364	54319
MA_15215	54306
MA_18875	54298
MA_18875	54298
MA_2995	54292
MA_18135	54290
MA_10434274	54277
MA_6141	54272
MA_27820	54262
MA_5823	54260
MA_10433929	54250
MA_10435218	54249
MA_15852	54241
MA_15852	54241
MA_21943	54228
MA_15175	54228
MA_15175	54228
MA_98143	54221
MA_10430509	54200
MA_5232	54197
MA_1985	54196
MA_9480	54174
MA_9480	54174
MA_9480	54174
MA_103581	54163
MA_97185	54148
MA_89751	54147
MA_39133	54122
MA_39133	54122
MA_102966	54100
MA_104182	54100
MA_172105	54086
MA_19584	54081
MA_81351	54057
MA_101944	54054
MA_6307	54047
MA_13694	54041
MA_17689	54033
MA_17689	54033
MA_58874	54013
MA_26306	53982
MA_6492	53980
MA_10429365	53980
MA_10429365	53980
MA_2246	53973
MA_19343	53970
MA_14020	53956
MA_95697	53946
MA_1576	53929
MA_8234	53926
MA_865	53902
MA_9956	53895
MA_1790	53885
MA_100349	53885
MA_100349	53885
MA_1790	53885
MA_10437097	53880
MA_10436561	53880
MA_2513	53858
MA_2513	53858
MA_478	53830
MA_5289	53818
MA_5289	53818
MA_11479	53815
MA_9734	53806
MA_9734	53806
MA_18267	53803
MA_95468	53793
MA_27278	53791
MA_10434893	53783
MA_10434893	53783
MA_10428644	53778
MA_10428644	53778
MA_12604	53776
MA_12604	53776
MA_6751	53757
MA_6751	53757
MA_8978	53730
MA_90472	53714
MA_90472	53714
MA_713	53708
MA_10437163	53705
MA_10437163	53705
MA_5115	53698
MA_12782	53683
MA_103310	53682
MA_10430164	53682
MA_10427413	53679
MA_359	53673
MA_10430892	53653
MA_36249	53643
MA_103473	53626
MA_3108	53622
MA_16068	53619
MA_8470	53608
MA_10428769	53576
MA_8065	53574
MA_8065	53574
MA_169091	53568
MA_39941	53565
MA_12984	53551
MA_18142	53548
MA_10436563	53548
MA_16781	53534
MA_9882	53507
MA_3279	53504
MA_12198	53499
MA_26708	53480
MA_10431503	53458
MA_10431503	53458
MA_28469	53445
MA_9458	53426
MA_10432821	53421
MA_107838	53419
MA_18014	53413
MA_10431844	53412
MA_9130	53410
MA_5589	53397
MA_10515	53392
MA_10515	53392
MA_16451	53387
MA_12596	53375
MA_12596	53375
MA_19416	53359
MA_1315	53355
MA_10432743	53330
MA_17680	53324
MA_10432606	53324
MA_10430728	53303
MA_15646	53301
MA_104187	53299
MA_10427508	53284
MA_10432992	53278
MA_22621	53278
MA_10432992	53278
MA_10432992	53278
MA_10427183	53272
MA_4032	53271
MA_10436625	53263
MA_10436625	53263
MA_17288	53258
MA_10436651	53251
MA_10431091	53244
MA_33763	53237
MA_10437239	53236
MA_10437239	53236
MA_10437239	53236
MA_5271	53230
MA_10431902	53227
MA_10431902	53227
MA_10434151	53221
MA_10434151	53221
MA_10437150	53218
MA_10520	53200
MA_16142	53196
MA_12087	53179
MA_17473	53170
MA_50697	53120
MA_36407	53110
MA_19673	53109
MA_10436094	53107
MA_38686	53106
MA_38686	53106
MA_42122	53086
MA_18772	53081
MA_6951	53063
MA_31546	53060
MA_31546	53060
MA_13964	53058
MA_100871	53057
MA_12619	53050
MA_10427269	53047
MA_9944	53033
MA_9944	53033
MA_86325	53031
MA_2871	53019
MA_39066	52986
MA_19599	52982
MA_10434986	52978
MA_81763	52976
MA_10426648	52974
MA_13528	52970
MA_10436151	52962
MA_13282	52957
MA_13282	52957
MA_2589	52902
MA_10426781	52887
MA_129402	52883
MA_2859	52876
MA_16165	52875
MA_10430375	52873
